0.01 0.00001088245190558539
0.02 0.00002088611640039689
0.03 0.00003009784783623530
0.04 0.00003858340085503996
0.05 0.00004640359414607198
0.06 0.00005361412830915617
0.07 0.00006026583805486664
0.08 0.00006640523495864038
0.09 0.00007207494614458713
0.10 0.00007731416763818080
